20/07/2019 - 03:13:41 AM	Derp(Joining/Connecting) connected from the server
20/07/2019 - 10:48:50 AM	RICARDO(Police Officer) said '!forcejob ric swat'
20/07/2019 - 10:49:04 AM	Dio(Robber) entered 'gm_giveswep'
20/07/2019 - 10:49:43 AM	RICARDO(SWAT Operator) changed his team from 'Police Officer' to 'SWAT Operator'
20/07/2019 - 10:50:01 AM	[HURT] Something hurt Dio(Robber) with 5 damage using Entity [0][worldspawn]
20/07/2019 - 10:50:12 AM	RICARDO(SWAT Operator) arrested Dio(Robber) for 120 seconds
20/07/2019 - 10:50:14 AM	RICARDO(SWAT Operator) used ULX command ' noclip'
20/07/2019 - 10:50:24 AM	RICARDO(SWAT Operator) used ULX command ' noclip'
20/07/2019 - 10:50:28 AM	RICARDO(SWAT Operator) said '!bring dio'
20/07/2019 - 10:50:28 AM	RICARDO(SWAT Operator) used ULX command ' bring dio'
20/07/2019 - 10:50:31 AM	RICARDO(SWAT Operator) arrested Dio(Robber) for 120 seconds
20/07/2019 - 10:50:37 AM	RICARDO(SWAT Operator) unarrested Dio(Robber)
20/07/2019 - 10:50:40 AM	RICARDO(SWAT Operator) said '!goto dio'
20/07/2019 - 10:50:40 AM	RICARDO(SWAT Operator) used ULX command ' goto dio'
20/07/2019 - 10:50:46 AM	RICARDO(The God Ricardo) changed his team from 'SWAT Operator' to 'The God Ricardo'
20/07/2019 - 10:51:13 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 10:51:19 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 10:51:39 AM	RICARDO(The God Ricardo) entered 'gmod_admin_cleanup'
20/07/2019 - 10:51:44 AM	RICARDO(The God Ricardo) entered 'gmod_admin_cleanup'
20/07/2019 - 10:51:59 AM	Dio(Robber) used FAdmin command 'ignite' on himself
20/07/2019 - 10:51:59 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:51:59 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:00 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:00 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:00 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:00 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:00 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:01 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:01 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:01 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:01 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:01 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:02 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:02 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:02 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:02 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:02 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:03 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:03 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:03 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:03 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:03 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:03 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:04 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:04 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:04 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:04 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:04 AM	[HURT] The world hurt Dio(Robber) with 39 damage using fall damage
20/07/2019 - 10:52:04 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:05 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:05 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:05 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:05 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:05 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:06 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:06 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:06 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:06 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:06 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:07 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:07 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:07 AM	Dio(Robber) entered 'gm_giveswep'
20/07/2019 - 10:52:07 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:07 AM	[HURT] Something hurt Dio(Robber) with 1 damage using Entity [1324][entityflame]
20/07/2019 - 10:52:07 AM	[KILL] The world killed Dio(Robber) with 36 damage using fall damage
20/07/2019 - 10:52:13 AM	[HURT] The world hurt Dio(Robber) with 36 damage using fall damage
20/07/2019 - 10:52:16 AM	Dio(Robber) entered 'gm_giveswep'
20/07/2019 - 10:52:34 AM	RICARDO(The God Ricardo) entered 'gm_spawnvehicle'
20/07/2019 - 10:53:20 AM	Dio(Robber) entered 'vc_drivebymode_toggle'
20/07/2019 - 10:53:27 AM	Dio(Robber) entered 'vc_drivebymode_toggle'
20/07/2019 - 10:53:29 AM	[HURT] Something hurt Dio(Robber) with 2 damage using Entity [0][worldspawn]
20/07/2019 - 10:53:35 AM	Dio(Robber) entered 'vc_drivebymode_toggle'
20/07/2019 - 10:53:37 AM	Dio(Robber) entered 'vc_drivebymode_toggle'
20/07/2019 - 10:54:02 AM	RICARDO(The God Ricardo) entered 'AdvDupe2_InitReceiveFile'
20/07/2019 - 10:54:03 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 10:54:06 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 10:54:12 AM	RICARDO(The God Ricardo) used 'advdupe2'
20/07/2019 - 10:54:12 AM	RICARDO(The God Ricardo) spawned a 'models/props_c17/fence01a.mdl'
20/07/2019 - 10:54:12 AM	RICARDO(The God Ricardo) spawned a 'models/props_lab/blastdoor001c.mdl'
20/07/2019 - 10:54:12 AM	RICARDO(The God Ricardo) spawned a 'models/props_lab/blastdoor001c.mdl'
20/07/2019 - 10:54:12 AM	RICARDO(The God Ricardo) spawned a 'models/props_lab/blastdoor001c.mdl'
20/07/2019 - 10:54:12 AM	RICARDO(The God Ricardo) spawned a 'models/props_lab/blastdoor001c.mdl'
20/07/2019 - 10:54:30 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 10:54:30 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 10:54:45 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 10:54:55 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 10:55:51 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 10:55:55 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 10:56:01 AM	RICARDO(The God Ricardo) entered 'AdvDupe2_InitReceiveFile'
20/07/2019 - 10:56:07 AM	RICARDO(The God Ricardo) used 'advdupe2'
20/07/2019 - 10:56:07 AM	RICARDO(The God Ricardo) spawned a 'models/props_lab/blastdoor001c.mdl'
20/07/2019 - 10:56:07 AM	RICARDO(The God Ricardo) spawned a 'models/props_lab/blastdoor001b.mdl'
20/07/2019 - 10:56:07 AM	RICARDO(The God Ricardo) spawned a 'models/props_lab/blastdoor001c.mdl'
20/07/2019 - 10:56:07 AM	RICARDO(The God Ricardo) spawned a 'models/props_lab/blastdoor001b.mdl'
20/07/2019 - 10:56:07 AM	RICARDO(The God Ricardo) spawned a 'models/props_lab/blastdoor001b.mdl'
20/07/2019 - 10:56:18 AM	RICARDO(The God Ricardo) entered 'AdvDupe2_InitReceiveFile'
20/07/2019 - 10:56:20 AM	RICARDO(The God Ricardo) entered 'AdvDupe2_InitReceiveFile'
20/07/2019 - 10:56:24 AM	RICARDO(The God Ricardo) used 'advdupe2'
20/07/2019 - 10:56:24 AM	RICARDO(The God Ricardo) spawned a 'models/props_lab/blastdoor001c.mdl'
20/07/2019 - 10:56:24 AM	RICARDO(The God Ricardo) spawned a 'models/props_lab/blastdoor001b.mdl'
20/07/2019 - 10:56:24 AM	RICARDO(The God Ricardo) spawned a 'models/props_lab/blastdoor001c.mdl'
20/07/2019 - 10:56:24 AM	RICARDO(The God Ricardo) spawned a 'models/props_lab/blastdoor001b.mdl'
20/07/2019 - 10:56:24 AM	RICARDO(The God Ricardo) spawned a 'models/props_lab/blastdoor001b.mdl'
20/07/2019 - 10:56:31 AM	RICARDO(The God Ricardo) entered 'AdvDupe2_InitReceiveFile'
20/07/2019 - 10:56:34 AM	RICARDO(The God Ricardo) entered 'AdvDupe2_InitReceiveFile'
20/07/2019 - 10:56:40 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 10:56:50 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 10:56:59 AM	RICARDO(The God Ricardo) entered 'AdvDupe2_InitReceiveFile'
20/07/2019 - 10:57:06 AM	RICARDO(The God Ricardo) entered 'AdvDupe2_InitReceiveFile'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) used 'advdupe2'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/weapons/world/rifles/sks.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/weapons/world/rifles/rk95.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/props_combine/breenchair.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/props_lab/blastdoor001b.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/props_lab/blastdoor001b.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/props_lab/blastdoor001b.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/weapons/w_ammobox_thrown.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/props_c17/furniturecouch001a.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/props_c17/clock01.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/weapons/w_ammobox_thrown.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/weapons/w_ammobox_thrown.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/weapons/w_ammobox_thrown.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/weapons/w_ammobox_thrown.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/weapons/w_ammobox_thrown.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/weapons/w_ammobox_thrown.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/weapons/w_ammobox_thrown.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/weapons/w_ammobox_thrown.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/props_interiors/furniture_lamp01a.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/weapons/w_ammobox_thrown.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/weapons/world/rifles/ak12.mdl'
20/07/2019 - 10:57:09 AM	Dio(Robber) said '!vcmod'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/props_interiors/furniture_desk01a.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/weapons/w_ammobox_thrown.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/weapons/w_ammobox_thrown.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/weapons/w_ammobox_thrown.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/weapons/w_ammobox_thrown.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/weapons/w_ammobox_thrown.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/weapons/w_ammobox_thrown.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/weapons/w_ammobox_thrown.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/props_c17/shelfunit01a.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/weapons/w_ammobox_thrown.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/weapons/w_ammobox_thrown.mdl'
20/07/2019 - 10:57:09 AM	RICARDO(The God Ricardo) spawned a 'models/weapons/w_ammobox_thrown.mdl'
20/07/2019 - 10:57:10 AM	RICARDO(The God Ricardo) spawned a 'models/weapons/world/rifles/an94.mdl'
20/07/2019 - 10:57:10 AM	RICARDO(The God Ricardo) spawned a 'models/weapons/w_smg_biz.mdl'
20/07/2019 - 10:57:20 AM	[HURT] The world hurt Dio(Robber) with 14 damage using fall damage
20/07/2019 - 10:57:32 AM	Dio(Robber) said '!vcmod'
20/07/2019 - 10:57:34 AM	RICARDO(The God Ricardo) used 'wire_gates'
20/07/2019 - 10:57:38 AM	RICARDO(The God Ricardo) used 'wire_user'
20/07/2019 - 10:57:39 AM	RICARDO(The God Ricardo) used 'wire_user'
20/07/2019 - 10:57:42 AM	RICARDO(The God Ricardo) used 'wire_adv'
20/07/2019 - 10:57:43 AM	RICARDO(The God Ricardo) used 'wire_adv'
20/07/2019 - 10:57:43 AM	RICARDO(The God Ricardo) used 'wire_adv'
20/07/2019 - 10:57:43 AM	RICARDO(The God Ricardo) used 'wire_adv'
20/07/2019 - 10:57:44 AM	RICARDO(The God Ricardo) used 'wire_adv'
20/07/2019 - 10:57:44 AM	RICARDO(The God Ricardo) used 'wire_adv'
20/07/2019 - 10:57:44 AM	RICARDO(The God Ricardo) used 'wire_adv'
20/07/2019 - 10:57:44 AM	RICARDO(The God Ricardo) used 'wire_adv'
20/07/2019 - 10:57:47 AM	Dio(Robber) entered 'vc_drivebymode_toggle'
20/07/2019 - 10:57:50 AM	RICARDO(The God Ricardo) bought 'Diamond Printer' for $1000000
20/07/2019 - 10:57:54 AM	Dio(Robber) entered 'vc_drivebymode_toggle'
20/07/2019 - 10:57:56 AM	Dio(Robber) entered 'vc_drivebymode_toggle'
20/07/2019 - 10:57:58 AM	Dio(Robber) entered 'vc_drivebymode_toggle'
20/07/2019 - 10:57:59 AM	RICARDO(The God Ricardo) bought 'Gold Printer' for $200000
20/07/2019 - 10:58:20 AM	RICARDO(The God Ricardo) entered 'gm_spawnsent'
20/07/2019 - 10:58:30 AM	RICARDO(The God Ricardo) used 'wire_user'
20/07/2019 - 10:58:32 AM	RICARDO(The God Ricardo) used 'wire_adv'
20/07/2019 - 10:58:33 AM	RICARDO(The God Ricardo) used 'wire_adv'
20/07/2019 - 10:58:33 AM	RICARDO(The God Ricardo) used 'wire_adv'
20/07/2019 - 10:58:34 AM	RICARDO(The God Ricardo) used 'wire_adv'
20/07/2019 - 10:58:34 AM	RICARDO(The God Ricardo) used 'wire_adv'
20/07/2019 - 10:58:44 AM	RICARDO(The God Ricardo) entered 'gm_spawnsent'
20/07/2019 - 10:58:49 AM	RICARDO(The God Ricardo) entered 'gm_spawnsent'
20/07/2019 - 10:58:50 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 10:58:53 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 10:58:58 AM	RICARDO(The God Ricardo) used 'wire_user'
20/07/2019 - 10:58:59 AM	RICARDO(The God Ricardo) used 'wire_adv'
20/07/2019 - 10:59:00 AM	RICARDO(The God Ricardo) used 'wire_adv'
20/07/2019 - 10:59:00 AM	RICARDO(The God Ricardo) used 'wire_adv'
20/07/2019 - 10:59:00 AM	RICARDO(The God Ricardo) used 'wire_adv'
20/07/2019 - 10:59:23 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 10:59:36 AM	RICARDO(The God Ricardo) said '!goto dio'
20/07/2019 - 10:59:36 AM	RICARDO(The God Ricardo) used ULX command ' goto dio'
20/07/2019 - 10:59:38 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 10:59:52 AM	Dio(Robber) spawned a 'models/props_borealis/bluebarrel001.mdl'
20/07/2019 - 11:00:09 AM	RICARDO(The God Ricardo) spawned a 'models/props_c17/concrete_barrier001a.mdl'
20/07/2019 - 11:00:23 AM	RICARDO(The God Ricardo) used 'camera'
20/07/2019 - 11:00:31 AM	Dio(Robber) used 'remover'
20/07/2019 - 11:00:49 AM	RICARDO(The God Ricardo) used 'camera'
20/07/2019 - 11:01:01 AM	RICARDO(The God Ricardo) spawned a 'models/props_c17/FurnitureTable002a.mdl'
20/07/2019 - 11:01:21 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 11:01:23 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 11:01:54 AM	[HURT] RICARDO(The God Ricardo) hurt Dio(Robber) with 55 damage using fas2_sr25
20/07/2019 - 11:02:16 AM	Dio(Robber) said '/advert gtg'
20/07/2019 - 11:02:17 AM	[KILL] RICARDO(The God Ricardo) killed Dio(Robber) with 110 damage using fas2_sr25
20/07/2019 - 11:02:20 AM	Dio(Robber) disconnected from the server
20/07/2019 - 11:02:24 AM	RICARDO(The God Ricardo) said '// bye dio'
20/07/2019 - 11:03:07 AM	RICARDO(The God Ricardo) used 'creator'
20/07/2019 - 11:03:08 AM	RICARDO(The God Ricardo) used 'creator'
20/07/2019 - 11:03:09 AM	RICARDO(The God Ricardo) used 'creator'
20/07/2019 - 11:03:09 AM	RICARDO(The God Ricardo) used 'creator'
20/07/2019 - 11:03:27 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 11:04:40 AM	RICARDO(The God Ricardo) entered 'gm_spawnsent'
20/07/2019 - 11:04:45 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 11:04:46 AM	RICARDO(The God Ricardo) entered 'gm_spawnsent'
20/07/2019 - 11:04:49 AM	RICARDO(The God Ricardo) entered 'gm_spawnsent'
20/07/2019 - 11:04:53 AM	RICARDO(The God Ricardo) entered 'gm_spawnsent'
20/07/2019 - 11:04:56 AM	RICARDO(The God Ricardo) entered 'gm_spawnsent'
20/07/2019 - 11:05:07 AM	RICARDO(The God Ricardo) entered 'gm_spawnsent'
20/07/2019 - 11:05:10 AM	RICARDO(The God Ricardo) entered 'gm_spawnsent'
20/07/2019 - 11:05:22 AM	RICARDO(The God Ricardo) entered 'gm_spawnsent'
20/07/2019 - 11:05:27 AM	RICARDO(The God Ricardo) entered 'gm_spawnsent'
20/07/2019 - 11:05:27 AM	RICARDO(The God Ricardo) entered 'gm_spawnsent'
20/07/2019 - 11:05:27 AM	RICARDO(The God Ricardo) entered 'gm_spawnsent'
20/07/2019 - 11:05:27 AM	RICARDO(The God Ricardo) entered 'gm_spawnsent'
20/07/2019 - 11:05:28 AM	RICARDO(The God Ricardo) entered 'gm_spawnsent'
20/07/2019 - 11:05:28 AM	RICARDO(The God Ricardo) entered 'gm_spawnsent'
20/07/2019 - 11:05:31 AM	RICARDO(The God Ricardo) entered 'gm_spawnsent'
20/07/2019 - 11:05:31 AM	RICARDO(The God Ricardo) entered 'gm_spawnsent'
20/07/2019 - 11:05:32 AM	RICARDO(The God Ricardo) entered 'gm_spawnsent'
20/07/2019 - 11:05:51 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 11:05:56 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 11:07:06 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 11:07:08 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 11:07:34 AM	Doof(Joining/Connecting) connected from the server
20/07/2019 - 11:08:06 AM	Doof(Hitman) changed his team from 'Citizen' to 'Hitman'
20/07/2019 - 11:08:28 AM	Doof(Hitman) said 'just a sec'
20/07/2019 - 11:08:30 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 11:08:32 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 11:08:33 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 11:08:37 AM	Doof(Hitman) said 'k back'
20/07/2019 - 11:08:54 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 11:09:03 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 11:09:18 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 11:09:20 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 11:09:22 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 11:09:43 AM	Doof(Hitman) used 'wire_user'
20/07/2019 - 11:09:44 AM	Doof(Hitman) used 'wire_user'
20/07/2019 - 11:09:45 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 11:09:46 AM	Doof(Hitman) used 'wire_user'
20/07/2019 - 11:09:47 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 11:09:49 AM	Doof(Hitman) used 'wire_user'
20/07/2019 - 11:09:50 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 11:09:53 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 11:09:53 AM	Doof(Hitman) used 'wire_user'
20/07/2019 - 11:09:54 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 11:09:55 AM	Doof(Hitman) used 'wire_user'
20/07/2019 - 11:09:55 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 11:09:57 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 11:10:00 AM	Doof(Hitman) used 'wire_gates'
20/07/2019 - 11:10:04 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 11:10:06 AM	Doof(Hitman) used 'wire_adv'
20/07/2019 - 11:10:09 AM	Doof(Hitman) used 'wire_adv'
20/07/2019 - 11:10:09 AM	Doof(Hitman) used 'wire_adv'
20/07/2019 - 11:10:09 AM	Doof(Hitman) used 'wire_adv'
20/07/2019 - 11:10:10 AM	Doof(Hitman) used 'wire_adv'
20/07/2019 - 11:10:11 AM	RICARDO(The God Ricardo) used ULX command ' noclip'
20/07/2019 - 11:10:11 AM	Doof(Hitman) used 'wire_adv'
20/07/2019 - 11:10:11 AM	Doof(Hitman) used 'wire_adv'
20/07/2019 - 11:10:11 AM	Doof(Hitman) used 'wire_adv'
